n	Σ(1/n^2)
9433	1.644828062
9434	1.644828073
9435	1.644828084
9436	1.644828095
9437	1.644828107
9438	1.644828118
9439	1.644828129
9440	1.644828140
9441	1.644828151
9442	1.644828163
9443	1.644828174
9444	1.644828185
9445	1.644828196
9446	1.644828208
9447	1.644828219
9448	1.644828230
9449	1.644828241
9450	1.644828252
9451	1.644828264
9452	1.644828275
9453	1.644828286
9454	1.644828297
9455	1.644828308
9456	1.644828319
9457	1.644828331
9458	1.644828342
9459	1.644828353
9460	1.644828364
9461	1.644828375
9462	1.644828387
9463	1.644828398
9464	1.644828409
9465	1.644828420
9466	1.644828431
9467	1.644828442
9468	1.644828453
9469	1.644828465
9470	1.644828476
9471	1.644828487
9472	1.644828498
9473	1.644828509
9474	1.644828520
9475	1.644828532
9476	1.644828543
9477	1.644828554
9478	1.644828565
9479	1.644828576
9480	1.644828587
9481	1.644828598
9482	1.644828609
9483	1.644828621
9484	1.644828632
9485	1.644828643
9486	1.644828654
9487	1.644828665
9488	1.644828676
9489	1.644828687
9490	1.644828698
9491	1.644828709
9492	1.644828721
9493	1.644828732
9494	1.644828743
9495	1.644828754
9496	1.644828765
9497	1.644828776
9498	1.644828787
9499	1.644828798
9500	1.644828809
9501	1.644828820
9502	1.644828831
9503	1.644828842
9504	1.644828854
9505	1.644828865
9506	1.644828876
9507	1.644828887
9508	1.644828898
9509	1.644828909
9510	1.644828920
9511	1.644828931
9512	1.644828942
9513	1.644828953
9514	1.644828964
9515	1.644828975
9516	1.644828986
9517	1.644828997
9518	1.644829008
9519	1.644829019
9520	1.644829030
9521	1.644829041
9522	1.644829052
9523	1.644829063
9524	1.644829074
9525	1.644829085
9526	1.644829097
9527	1.644829108
9528	1.644829119
9529	1.644829130
9530	1.644829141
9531	1.644829152
9532	1.644829163
9533	1.644829174
9534	1.644829185
9535	1.644829196
9536	1.644829207
9537	1.644829218
9538	1.644829229
9539	1.644829240
9540	1.644829251
9541	1.644829262
9542	1.644829273
9543	1.644829283
9544	1.644829294
9545	1.644829305
9546	1.644829316
9547	1.644829327
9548	1.644829338
9549	1.644829349
9550	1.644829360
9551	1.644829371
9552	1.644829382
9553	1.644829393
9554	1.644829404
9555	1.644829415
9556	1.644829426
9557	1.644829437
9558	1.644829448
9559	1.644829459
9560	1.644829470
9561	1.644829481
9562	1.644829492
9563	1.644829503
9564	1.644829514
9565	1.644829524
9566	1.644829535
9567	1.644829546
9568	1.644829557
9569	1.644829568
9570	1.644829579
9571	1.644829590
9572	1.644829601
9573	1.644829612
9574	1.644829623
9575	1.644829634
9576	1.644829645
9577	1.644829655
9578	1.644829666
9579	1.644829677
9580	1.644829688
9581	1.644829699
9582	1.644829710
9583	1.644829721
9584	1.644829732
9585	1.644829743
9586	1.644829753
9587	1.644829764
9588	1.644829775
9589	1.644829786
9590	1.644829797
9591	1.644829808
9592	1.644829819
9593	1.644829830
9594	1.644829840
9595	1.644829851
9596	1.644829862
9597	1.644829873
9598	1.644829884
9599	1.644829895
9600	1.644829906
9601	1.644829916
9602	1.644829927
9603	1.644829938
9604	1.644829949
9605	1.644829960
9606	1.644829971
9607	1.644829981
9608	1.644829992
9609	1.644830003
9610	1.644830014
9611	1.644830025
9612	1.644830036
9613	1.644830046
9614	1.644830057
9615	1.644830068
9616	1.644830079
9617	1.644830090
9618	1.644830101
9619	1.644830111
9620	1.644830122
9621	1.644830133
9622	1.644830144
9623	1.644830155
9624	1.644830165
9625	1.644830176
9626	1.644830187
9627	1.644830198
9628	1.644830209
9629	1.644830219
9630	1.644830230
9631	1.644830241
9632	1.644830252
9633	1.644830262
9634	1.644830273
9635	1.644830284
9636	1.644830295
9637	1.644830305
9638	1.644830316
9639	1.644830327
9640	1.644830338
9641	1.644830349
9642	1.644830359
9643	1.644830370
9644	1.644830381
9645	1.644830392
9646	1.644830402
9647	1.644830413
9648	1.644830424
9649	1.644830435
9650	1.644830445
9651	1.644830456
9652	1.644830467
9653	1.644830477
9654	1.644830488
9655	1.644830499
9656	1.644830510
9657	1.644830520
9658	1.644830531
9659	1.644830542
9660	1.644830553
9661	1.644830563
9662	1.644830574
9663	1.644830585
9664	1.644830595
9665	1.644830606
9666	1.644830617
9667	1.644830627
9668	1.644830638
9669	1.644830649
9670	1.644830660
9671	1.644830670
9672	1.644830681
9673	1.644830692
9674	1.644830702
9675	1.644830713
9676	1.644830724
9677	1.644830734
9678	1.644830745
9679	1.644830756
9680	1.644830766
9681	1.644830777
9682	1.644830788
9683	1.644830798
9684	1.644830809
9685	1.644830820
9686	1.644830830
9687	1.644830841
9688	1.644830852
9689	1.644830862
9690	1.644830873
9691	1.644830884
9692	1.644830894
9693	1.644830905
9694	1.644830916
9695	1.644830926
9696	1.644830937
9697	1.644830947
9698	1.644830958
9699	1.644830969
9700	1.644830979
9701	1.644830990
9702	1.644831001
9703	1.644831011
9704	1.644831022
9705	1.644831032
9706	1.644831043
9707	1.644831054
9708	1.644831064
9709	1.644831075
9710	1.644831086
9711	1.644831096
9712	1.644831107
9713	1.644831117
9714	1.644831128
9715	1.644831139
9716	1.644831149
9717	1.644831160
9718	1.644831170
9719	1.644831181
9720	1.644831191
9721	1.644831202
9722	1.644831213
9723	1.644831223
9724	1.644831234
9725	1.644831244
9726	1.644831255
9727	1.644831266
9728	1.644831276
9729	1.644831287
9730	1.644831297
9731	1.644831308
9732	1.644831318
9733	1.644831329
9734	1.644831339
9735	1.644831350
9736	1.644831361
9737	1.644831371
9738	1.644831382
9739	1.644831392
9740	1.644831403
9741	1.644831413
9742	1.644831424
9743	1.644831434
9744	1.644831445
9745	1.644831455
9746	1.644831466
9747	1.644831476
9748	1.644831487
9749	1.644831497
9750	1.644831508
9751	1.644831519
9752	1.644831529
9753	1.644831540
9754	1.644831550
9755	1.644831561
9756	1.644831571
9757	1.644831582
9758	1.644831592
9759	1.644831603
9760	1.644831613
9761	1.644831624
9762	1.644831634
9763	1.644831645
9764	1.644831655
9765	1.644831666
9766	1.644831676
9767	1.644831687
9768	1.644831697
9769	1.644831707
9770	1.644831718
9771	1.644831728
9772	1.644831739
9773	1.644831749
9774	1.644831760
9775	1.644831770
9776	1.644831781
9777	1.644831791
9778	1.644831802
9779	1.644831812
9780	1.644831823
9781	1.644831833
9782	1.644831843
9783	1.644831854
9784	1.644831864
9785	1.644831875
9786	1.644831885
9787	1.644831896
9788	1.644831906
9789	1.644831917
9790	1.644831927
9791	1.644831937
9792	1.644831948
9793	1.644831958
9794	1.644831969
9795	1.644831979
9796	1.644831990
9797	1.644832000
9798	1.644832010
9799	1.644832021
9800	1.644832031
9801	1.644832042
9802	1.644832052
9803	1.644832062
9804	1.644832073
9805	1.644832083
9806	1.644832094
9807	1.644832104
9808	1.644832114
9809	1.644832125
9810	1.644832135
9811	1.644832146
9812	1.644832156
9813	1.644832166
9814	1.644832177
9815	1.644832187
9816	1.644832198
9817	1.644832208
9818	1.644832218
9819	1.644832229
9820	1.644832239
9821	1.644832249
9822	1.644832260
9823	1.644832270
9824	1.644832280
9825	1.644832291
9826	1.644832301
9827	1.644832312
9828	1.644832322
9829	1.644832332
9830	1.644832343
9831	1.644832353
9832	1.644832363
9833	1.644832374
9834	1.644832384
9835	1.644832394
9836	1.644832405
9837	1.644832415
9838	1.644832425
9839	1.644832436
9840	1.644832446
9841	1.644832456
9842	1.644832467
9843	1.644832477
9844	1.644832487
9845	1.644832498
9846	1.644832508
9847	1.644832518
9848	1.644832529
9849	1.644832539
9850	1.644832549
9851	1.644832559
9852	1.644832570
9853	1.644832580
9854	1.644832590
9855	1.644832601
9856	1.644832611
9857	1.644832621
9858	1.644832632
9859	1.644832642
9860	1.644832652
9861	1.644832662
9862	1.644832673
9863	1.644832683
9864	1.644832693
9865	1.644832704
9866	1.644832714
9867	1.644832724
9868	1.644832734
9869	1.644832745
9870	1.644832755
9871	1.644832765
9872	1.644832775
9873	1.644832786
9874	1.644832796
9875	1.644832806
9876	1.644832816
9877	1.644832827
9878	1.644832837
9879	1.644832847
9880	1.644832857
9881	1.644832868
9882	1.644832878
9883	1.644832888
9884	1.644832898
9885	1.644832909
9886	1.644832919
9887	1.644832929
9888	1.644832939
9889	1.644832950
9890	1.644832960
9891	1.644832970
9892	1.644832980
9893	1.644832990
9894	1.644833001
9895	1.644833011
9896	1.644833021
9897	1.644833031
9898	1.644833041
9899	1.644833052
9900	1.644833062
9901	1.644833072
9902	1.644833082
9903	1.644833092
9904	1.644833103
9905	1.644833113
9906	1.644833123
9907	1.644833133
9908	1.644833143
9909	1.644833154
9910	1.644833164
9911	1.644833174
9912	1.644833184
9913	1.644833194
9914	1.644833204
9915	1.644833215
9916	1.644833225
9917	1.644833235
9918	1.644833245
9919	1.644833255
9920	1.644833265
9921	1.644833276
9922	1.644833286
9923	1.644833296
9924	1.644833306
9925	1.644833316
9926	1.644833326
9927	1.644833337
9928	1.644833347
9929	1.644833357
9930	1.644833367
9931	1.644833377
9932	1.644833387
9933	1.644833397
9934	1.644833408
9935	1.644833418
9936	1.644833428
9937	1.644833438
9938	1.644833448
9939	1.644833458
9940	1.644833468
9941	1.644833478
9942	1.644833489
9943	1.644833499
9944	1.644833509
9945	1.644833519
9946	1.644833529
9947	1.644833539
9948	1.644833549
9949	1.644833559
9950	1.644833569
9951	1.644833579
9952	1.644833590
9953	1.644833600
9954	1.644833610
9955	1.644833620
9956	1.644833630
9957	1.644833640
9958	1.644833650
9959	1.644833660
9960	1.644833670
9961	1.644833680
9962	1.644833690
9963	1.644833701
9964	1.644833711
9965	1.644833721
9966	1.644833731
9967	1.644833741
9968	1.644833751
9969	1.644833761
9970	1.644833771
9971	1.644833781
9972	1.644833791
9973	1.644833801
9974	1.644833811
9975	1.644833821
9976	1.644833831
9977	1.644833841
9978	1.644833851
9979	1.644833861
9980	1.644833871
9981	1.644833882
9982	1.644833892
9983	1.644833902
9984	1.644833912
9985	1.644833922
9986	1.644833932
9987	1.644833942
9988	1.644833952
9989	1.644833962
9990	1.644833972
9991	1.644833982
9992	1.644833992
9993	1.644834002
9994	1.644834012
9995	1.644834022
9996	1.644834032
9997	1.644834042
9998	1.644834052
9999	1.644834062
10000	1.644834072
